id,username,created_at,lng,lat,text
1517621419634528256,1945_1914,Fri Apr 22 21:48:37 +0000 2022,0.7212505,51.5494385,@PhilipMillerMBE @CalaisFrom There’s some Pathè footage of it too:https://t.co/sfCnuDqRXF
1517621420636913669,jordynrosehtafc,Fri Apr 22 21:48:37 +0000 2022,-0.159403,51.5424365,"@jake_const15 Haha tell me about it, already stressing 😂"
1517621420901208069,SurmanDave,Fri Apr 22 21:48:37 +0000 2022,-1.8906405,52.4939665,@MancMurphy this is sooooo good ❤️  https://t.co/HJCyMPqUX1
1517621425162625024,kendo491,Fri Apr 22 21:48:38 +0000 2022,-2.955045,56.476952,@Wat_the_deuce The Range Rider
1517621430913052672,dicewright100,Fri Apr 22 21:48:39 +0000 2022,-1.3668675,53.4330035,@mirror_chimera @MaryBlyeKramer Apparently it makes you become a so called troll ! 😂🤣😂… Brian !
1517621439163256849,BendorisRobert,Fri Apr 22 21:48:41 +0000 2022,-4.2417514999999995,55.85830249999999,+ perverting the course of justice!
1517621440161460230,OAOfficialHD,Fri Apr 22 21:48:42 +0000 2022,-0.115406,51.4603395,@markgoldbridge Favourite team after United
1517621441927290885,jd_kelleher,Fri Apr 22 21:48:42 +0000 2022,-0.17311500000000002,51.524835499999995,@IzzyKamikaze @RobertBohan @GCNmag I most certainly will 💋
1517621444926181376,weeclairemcg,Fri Apr 22 21:48:43 +0000 2022,-4.200441,57.739454,"@B_Campbell80 @gavinwallace30 @Nicolafaddy @gavinbrophy4 Used to bump into him all the time, lovely fella"
1517621446301868032,JKeenahan,Fri Apr 22 21:48:43 +0000 2022,-6.815333,53.15480650000001,Come along and join the fun tomorrow @gaabsj https://t.co/PAq5kd9XWQ
1517621447161790464,citamo,Fri Apr 22 21:48:43 +0000 2022,-1.2225015,54.5594145,@I_am_Samantha_V @KilianAmbrose Following
1517621448289959938,woodbridgevicar,Fri Apr 22 21:48:43 +0000 2022,-2.0540089999999998,51.5442965,"@natsantonia Mine is the anniversary of the day I updated my profile, rather than any actual anniversary. I don't r… https://t.co/XF5C7yVLna"
1517621449703501825,christopherm17_,Fri Apr 22 21:48:44 +0000 2022,-6.395643,53.906042,Waterford are a joke of a club
1517621453209968643,OpenAirEnd,Fri Apr 22 21:48:45 +0000 2022,-3.0394275,53.362693,@AndyPearson68 @zzzoooman @OneOClockGun @TroupyTRFC Off to Stevenage tomorrow in the hope we can do just that mate 🤞
1517621453914529796,kglassey69,Fri Apr 22 21:48:45 +0000 2022,-2.3730085,53.13995,@Jay_squatch Omg that would be amazing
1517621455353176065,Manique12,Fri Apr 22 21:48:45 +0000 2022,-0.9048849999999999,53.9353615,"#SFAS22 Supporting my amazing son, James 'Cubby' Wilson at Search for a Star programmer category. He taught me all… https://t.co/63N6J6X6NZ"
1517621456745779200,BoltonRedSock,Fri Apr 22 21:48:45 +0000 2022,-2.5159095000000002,53.546065,@Dameshek Check out @80sAging you'll be there for hours. Heres an example 😂 https://t.co/BAjYnsJEXu
1517621461908963328,LUBOttom,Fri Apr 22 21:48:47 +0000 2022,-1.1703515,50.851062999999996,"Just remembered my ex calling the PlayStation, which I played on with my kids, ""the babysitter in the corner,"" whic… https://t.co/pyNLVstiyC"
1517621463490207745,LUBOttom,Fri Apr 22 21:48:47 +0000 2022,-1.1703515,50.851062999999996,"Referring to sweets or the latest toys and fashions, not love. But that was too highbrow/human for him to understand."
1517621448289959938,woodbridgevicar,Fri Apr 22 21:48:43 +0000 2022,-2.0540089999999998,51.5442965,"@natsantonia Mine is the anniversary of the day I updated my profile, rather than any actual anniversary. I don't r… https://t.co/XF5C7yVLna"
1517621475515244547,AnnaWeilding,Fri Apr 22 21:48:50 +0000 2022,-1.541876,53.991231,@ThroughHisEyesP Thank you🥰
1517621478774263808,OldhamMRT,Fri Apr 22 21:48:51 +0000 2022,-2.0,53.55,Just posted a photo @ Saddleworth https://t.co/Fl6YRc4NWz
1517621468150087681,c579het,Fri Apr 22 21:48:48 +0000 2022,0.7212505,51.5494385,"Yes, *Finnish* standards of shelter construction. But between Ciné Rex in Dec 1944 and the Mariupol Theatre last mo… https://t.co/VIEQLMGcEe"
1517621485296304134,lizmcshane,Fri Apr 22 21:48:52 +0000 2022,-0.2631405,51.5651955,Women really don’t need the boundaries of the patriarchy but you obviously need help.
1517621477557874690,KAndersson86LFC,Fri Apr 22 21:48:50 +0000 2022,-2.915427,53.4198785,"@KevNGxx @robbohuyton @PeterCarlen 😂😂😂 That was absolutely a few of the topics 😎 Great fella, Gareth 👍"
1517621468686917632,tommybgood45,Fri Apr 22 21:48:48 +0000 2022,-2.955045,56.476952,@grayzerpaul Poet and you ken it 🤣🤣
1517621487770951686,DavidWi85904448,Fri Apr 22 21:48:53 +0000 2022,-6.395315500000001,52.957955999999996,@PantiBliss Mortified for the poor dog trying to hide in shame…and the Coke cans wishing they were Paddy’s day green 🙄
1517621478774263808,OldhamMRT,Fri Apr 22 21:48:51 +0000 2022,-2.0,53.55,Just posted a photo @ Saddleworth https://t.co/Fl6YRc4NWz
1517621477557874690,KAndersson86LFC,Fri Apr 22 21:48:50 +0000 2022,-2.915427,53.4198785,"@KevNGxx @robbohuyton @PeterCarlen 😂😂😂 That was absolutely a few of the topics 😎 Great fella, Gareth 👍"
1517621490245677058,etjorgensen,Fri Apr 22 21:48:53 +0000 2022,-3.2030085,55.9431955,@Chri5t1neGauld This is the kind of thing that gets people downing fireball 🤣🤣🤣
1517621475515244547,AnnaWeilding,Fri Apr 22 21:48:50 +0000 2022,-1.541876,53.991231,@ThroughHisEyesP Thank you🥰
1517621485296304134,lizmcshane,Fri Apr 22 21:48:52 +0000 2022,-0.2631405,51.5651955,Women really don’t need the boundaries of the patriarchy but you obviously need help.
1517621496558112768,Carlianleeds,Fri Apr 22 21:48:55 +0000 2022,-1.56549,53.801956000000004,I’m a fan of sarcasm https://t.co/LRXhXVvL6d
1517621456745779200,BoltonRedSock,Fri Apr 22 21:48:45 +0000 2022,-2.5159095000000002,53.546065,@Dameshek Check out @80sAging you'll be there for hours. Heres an example 😂 https://t.co/BAjYnsJEXu
1517621514308308992,Jim_Newlands,Fri Apr 22 21:48:59 +0000 2022,-4.261148,57.5491835,"@katiec1314 Think I'm beyond that, Katie! 😂😂"
1517621440161460230,OAOfficialHD,Fri Apr 22 21:48:42 +0000 2022,-0.115406,51.4603395,@markgoldbridge Favourite team after United
1517621446964654080,RosieandRollo,Fri Apr 22 21:48:43 +0000 2022,-3.2030085,55.9431955,"@blind_tommy Is that a 'don't stop stroking me' miaow, Tommy?"
1517621504829186050,agostinhozinga,Fri Apr 22 21:48:57 +0000 2022,0.024995999999999997,51.5448215,the greatest desert in history. i could swallow that entire tray.
1517621505487740931,VictorG66719714,Fri Apr 22 21:48:57 +0000 2022,-3.032089,53.841189,@POTUS Someone's said on twitter that president putin is going to get shot...THAT'S HIS PROBLEM ... NOT MINE  . ..P… https://t.co/S11sTWLyql
1517621496558112768,Carlianleeds,Fri Apr 22 21:48:55 +0000 2022,-1.56549,53.801956000000004,I’m a fan of sarcasm https://t.co/LRXhXVvL6d
1517621530452185089,Alitronic500,Fri Apr 22 21:49:03 +0000 2022,-0.130356,50.840332000000004,"@ThePossessedNFT @KaijuKingz @KaijuKingz has an awesome Community, they will be great lab subjects"
1517621532557811713,jordynrosehtafc,Fri Apr 22 21:49:04 +0000 2022,-0.159403,51.5424365,@GovTerrier I was one of the couple thousand on that night in Sheffield so maybe I have some good luck charms after all 🤔
1517621525897228299,boothsj,Fri Apr 22 21:49:02 +0000 2022,-0.9763455,53.768364,@simenewts You are
1517621510583816194,Shaun_Button_,Fri Apr 22 21:48:58 +0000 2022,1.230529,52.487914,"@TowersKirk @BecclesCaxtonFC Same mate, haven’t seen you for a bit, or Caxton either so to cover you both in a cup… https://t.co/JZLoZN3Uae"
1517621512446124032,darkrai_rl,Fri Apr 22 21:48:59 +0000 2022,-1.251622,53.0899895,lmao only real ones know who id happily have in a boxing match xD
1517621514308308992,Jim_Newlands,Fri Apr 22 21:48:59 +0000 2022,-4.261148,57.5491835,"@katiec1314 Think I'm beyond that, Katie! 😂😂"
1517621516829085702,pinkygooner,Fri Apr 22 21:49:00 +0000 2022,0.26376324,51.13038988,Hero grams tonight to #nickchandler who fixed the autocue for this evening’s bulletin with seconds to spare. Plus g… https://t.co/rlyYcD36OO
1517621440161460230,OAOfficialHD,Fri Apr 22 21:48:42 +0000 2022,-0.115406,51.4603395,@markgoldbridge Favourite team after United
1517621446964654080,RosieandRollo,Fri Apr 22 21:48:43 +0000 2022,-3.2030085,55.9431955,"@blind_tommy Is that a 'don't stop stroking me' miaow, Tommy?"
1517621456745779200,BoltonRedSock,Fri Apr 22 21:48:45 +0000 2022,-2.5159095000000002,53.546065,@Dameshek Check out @80sAging you'll be there for hours. Heres an example 😂 https://t.co/BAjYnsJEXu
1517621538995978242,orlaithblaney,Fri Apr 22 21:49:05 +0000 2022,-6.399521,53.2735025,A chilly night at DLSP grounds to support @coolminerugby Metro U23’s. Very proud and also disappointed for Coolmine… https://t.co/oQ6mLtEjIv
1517621486177206284,melissagrundy,Fri Apr 22 21:48:53 +0000 2022,-2.8948824999999996,53.1973495,@Rio_Doherty @albertdavies16  please make this pic blue for me 😂🙏🏼 https://t.co/QOpGnqXYpZ
1517621569140531200,stuartd,Fri Apr 22 21:49:12 +0000 2022,-0.130356,50.840332000000004,@OneEarth_CP @LifeAtPurdue @penn_state Maybe it can check for hashtag typos
1517621505487740931,VictorG66719714,Fri Apr 22 21:48:57 +0000 2022,-3.032089,53.841189,@POTUS Someone's said on twitter that president putin is going to get shot...THAT'S HIS PROBLEM ... NOT MINE  . ..P… https://t.co/S11sTWLyql
1517621525897228299,boothsj,Fri Apr 22 21:49:02 +0000 2022,-0.9763455,53.768364,@simenewts You are
1517621529424633856,AlisonHammond,Fri Apr 22 21:49:03 +0000 2022,-1.749261,52.386354,Arh look at @lil_portie so sweet
1517621521145118721,Arleta86607702,Fri Apr 22 21:49:01 +0000 2022,-0.522571,51.480760000000004,Times Square #manhattan
1517621544956174336,SzikoraEva,Fri Apr 22 21:49:07 +0000 2022,-1.3255455,51.06424,@1965Magnolia Have a nice day dear Sheri ❣️#CanYaman ❤️ https://t.co/a4V5msolqs
1517621533707063299,christrend,Fri Apr 22 21:49:04 +0000 2022,-0.9450314,53.0760269,First taste the hops come through. Full of flavour - Drinking a Hophead by @darkstarbrewco @ Old Coach House  — https://t.co/mDA6RSYjNi
1517621579798265857,TerryGalloway,Fri Apr 22 21:49:15 +0000 2022,-1.2673735000000002,52.927051,@MartinBarrow We are going over there soon and will find out all about it.
1517621549603463175,SilverDraws,Fri Apr 22 21:49:08 +0000 2022,-1.56549,53.801956000000004,"@BS4_Birdy I think I might be with you. A few I would love, but I need to slow down a bit."
1517621538622783489,jwm6,Fri Apr 22 21:49:05 +0000 2022,-0.292387,52.490629999999996,@drifter_silent @CanucksNostalg1 Also have the opportunity to live my life how i want and not be dictated to by a b… https://t.co/xi6L7rJ5w5
1517621540656930816,LostCylons,Fri Apr 22 21:49:05 +0000 2022,-3.0185595000000003,53.0724865,@tzed250 @CoachBalto Yeah
1517621584277688320,eileen_sansom,Fri Apr 22 21:49:16 +0000 2022,0.21058949999999999,51.560587,Yes that's what we need.This is missing in todays society.👍😁
1517621601986125824,Barnabybear70,Fri Apr 22 21:49:20 +0000 2022,-5.928413,54.595869,@aidadalz @K_Mac_777 It was unofficially Mass over
1517621590367870983,NUCHILLY,Fri Apr 22 21:49:17 +0000 2022,-0.1094,51.5141,"Gamranks international on the mix @dj_spytal_gambia #Linkinbio 🔗👇https://t.co/OZ7gBNdrsp @ London, United Kingdom https://t.co/FRRIE3BzKJ"
1517621512446124032,darkrai_rl,Fri Apr 22 21:48:59 +0000 2022,-1.251622,53.0899895,lmao only real ones know who id happily have in a boxing match xD
1517621510583816194,Shaun_Button_,Fri Apr 22 21:48:58 +0000 2022,1.230529,52.487914,"@TowersKirk @BecclesCaxtonFC Same mate, haven’t seen you for a bit, or Caxton either so to cover you both in a cup… https://t.co/JZLoZN3Uae"
1517621512446124032,darkrai_rl,Fri Apr 22 21:48:59 +0000 2022,-1.251622,53.0899895,lmao only real ones know who id happily have in a boxing match xD
1517621510583816194,Shaun_Button_,Fri Apr 22 21:48:58 +0000 2022,1.230529,52.487914,"@TowersKirk @BecclesCaxtonFC Same mate, haven’t seen you for a bit, or Caxton either so to cover you both in a cup… https://t.co/JZLoZN3Uae"
1517621504829186050,agostinhozinga,Fri Apr 22 21:48:57 +0000 2022,0.024995999999999997,51.5448215,the greatest desert in history. i could swallow that entire tray.
1517621528225067009,offportal,Fri Apr 22 21:49:03 +0000 2022,-6.174398500000001,53.257283,Please arrear paper OK what's happening quick relax slowly to Facebook dasay it's Big Daddy I don't want to fucking… https://t.co/YPjNES0FaC
1517621514308308992,Jim_Newlands,Fri Apr 22 21:48:59 +0000 2022,-4.261148,57.5491835,"@katiec1314 Think I'm beyond that, Katie! 😂😂"
1517621516829085702,pinkygooner,Fri Apr 22 21:49:00 +0000 2022,0.26376324,51.13038988,Hero grams tonight to #nickchandler who fixed the autocue for this evening’s bulletin with seconds to spare. Plus g… https://t.co/rlyYcD36OO
1517621538622783489,jwm6,Fri Apr 22 21:49:05 +0000 2022,-0.292387,52.490629999999996,@drifter_silent @CanucksNostalg1 Also have the opportunity to live my life how i want and not be dictated to by a b… https://t.co/xi6L7rJ5w5
1517621619962884098,suzianna63,Fri Apr 22 21:49:24 +0000 2022,-0.21089449999999998,51.6118845,This week's campaigning for Labour in Child's Hill and Cricklewood. 19 April forgot to switch the app on.😵 https://t.co/URcaMPjQDc
1517621610848690185,DanaTurney1,Fri Apr 22 21:49:22 +0000 2022,-1.5585545,54.78581,this 🙌🏻
1517621540656930816,LostCylons,Fri Apr 22 21:49:05 +0000 2022,-3.0185595000000003,53.0724865,@tzed250 @CoachBalto Yeah
1517621555429318657,LowleyW,Fri Apr 22 21:49:09 +0000 2022,-0.0784765,53.556467,Sitting at 11PM on a Saturday listening to Luther Vandross and drinking Peroni is exactly how I wanted my Friday night to go.
1517621532557811713,jordynrosehtafc,Fri Apr 22 21:49:04 +0000 2022,-0.159403,51.5424365,@GovTerrier I was one of the couple thousand on that night in Sheffield so maybe I have some good luck charms after all 🤔
1517621615428878336,Southampton_eye,Fri Apr 22 21:49:23 +0000 2022,-1.396467,50.921327500000004,@SarahBogle this is St Mary's Street at 12.30 today. Making no judgement about it but why are we the abandoned zone… https://t.co/z8aqp6UQn2
1517621556612063232,elliebus,Fri Apr 22 21:49:09 +0000 2022,-3.1798,51.497001499999996,"@GlitterMagpie_ Wow, he growed &amp; growed didn't he!!       🖤🐈🖤"
1517621566267400197,bapbray,Fri Apr 22 21:49:12 +0000 2022,-5.740129,54.6689435,Last of the Irish Sea swims for a while. What a lovely evening at Helen's Bay though 😍 https://t.co/HYKpniCxul
1517621641307639808,MMasoodAfr,Fri Apr 22 21:49:29 +0000 2022,-0.36118,51.525432499999994,@SSEHBAI1 True solution
1517621652397436928,phutchieman,Fri Apr 22 21:49:32 +0000 2022,-5.8251954999999995,54.862946,Brilliant 👏👏
1517621530452185089,Alitronic500,Fri Apr 22 21:49:03 +0000 2022,-0.130356,50.840332000000004,"@ThePossessedNFT @KaijuKingz @KaijuKingz has an awesome Community, they will be great lab subjects"
1517621654914019334,LynnSampson68,Fri Apr 22 21:49:33 +0000 2022,0.63725318,52.01943345,"Just posted a photo @ Gestingthorpe, Essex, United Kingdom https://t.co/A7eBRKLIlJ"
1517621652418408448,Martin_Gethin,Fri Apr 22 21:49:32 +0000 2022,-1.999259,52.5962595,Who we all got then boxing fans #boxing  @Tyson_Fury  or @DillianWhyte are we giving dillian a chance
1517621655950041091,vieuxnq,Fri Apr 22 21:49:33 +0000 2022,-2.23348,53.4569525,"@CuriousCrippin @jamabing I have a toastie machine somewhere, I have corned beef , potatoes, onions and beans so deffo gonna try this"
1517621589684236289,RE_Peel,Fri Apr 22 21:49:17 +0000 2022,-1.5710735,54.984875,"If there's a city with better record shops, I've never been there. Nor has anyone else.#NewcastleUponTyne"
1517621596692885504,martimurtagh,Fri Apr 22 21:49:19 +0000 2022,-6.344168,54.175135499999996,"Happy #EarthDay whatever that is…But whether you call it home or view it from the International Space Station, ou… https://t.co/lK1FStbgjJ"
1517621589776478208,RTKDrives,Fri Apr 22 21:49:17 +0000 2022,-0.8380555,52.796791,@BoringCarDriver @zilspeed @Chrysler @ParkersCars @CARmagazine Scrappage maybe? I had a Mk 1 Neon on loan when a Ch… https://t.co/TWTcbgHuNI
1517621614761889794,EmmaJonesGB,Fri Apr 22 21:49:23 +0000 2022,-0.792135,53.071199,Whats wrong with this world😓
1517621590569144322,BListAtCapital,Fri Apr 22 21:49:17 +0000 2022,-2.23348,53.4569525,@Tweet_Dec @SarahNilestar @LaytonWilliams I bought both series on dvd off eBay during Lockdown 1! Underrated classi… https://t.co/g4u46VItpe
1517621669698879488,MGSONeill,Fri Apr 22 21:49:36 +0000 2022,-6.64772,54.323336,"Class A,"
1517621610722865152,Etoro_Airwalk86,Fri Apr 22 21:49:22 +0000 2022,-0.148936,51.500092,"@ThatBritG @PeterSchiff That's his place now as the - BTC guy lol. He truly believes it's a bubble, while the price… https://t.co/wEU2cNqLzi"
1517621575599771648,soundshack_stud,Fri Apr 22 21:49:14 +0000 2022,-7.31577395,52.28618585,Night time View from the garden room! @ Soundshack Studios https://t.co/QRaBix17we
1517621649440391176,Boshanko,Fri Apr 22 21:49:31 +0000 2022,-1.5255295,54.9019095,@RobertEFuller How cool is that?
1517621682302771200,harrisonfinberg,Fri Apr 22 21:49:39 +0000 2022,-0.0350195,51.5148305,These people are insane
1517621577273249792,RetroRave2,Fri Apr 22 21:49:14 +0000 2022,-0.067062,51.544099,Everyone Favourite or retweet ☯️#IYKYK #RetroRave2 https://t.co/5p8tXIvtkk
1517621574278463490,moonlightais,Fri Apr 22 21:49:14 +0000 2022,-6.395315500000001,52.957955999999996,@madisonbeer where’s dublin’s post 👀👀👀👀
1517621650212143106,MrAkinbosola,Fri Apr 22 21:49:32 +0000 2022,0.026298999999999996,51.39432,This is my view about submission in a relationship https://t.co/GuAk0NT2mY
1517621557484560390,WhinmoorWhite,Fri Apr 22 21:49:10 +0000 2022,-1.8900305,53.729573,@heppelltron which were lovely but really dry.We all finished and outside wished the bride &amp; groom well on their… https://t.co/s65NpwqS9E
1517621553101524992,TheMilesBOX,Fri Apr 22 21:49:08 +0000 2022,-2.1739835000000003,53.3675705,"Staff of the Little Shop: No 2, Jacob. https://t.co/FtXSaWqQxX"
1517621626195615744,PaulineLogan,Fri Apr 22 21:49:26 +0000 2022,-6.265097,53.330357,Raising the roof here @BridgemAudrey ! https://t.co/1Mc7tjdhkO
1517621709972639747,LUFC_Spying,Fri Apr 22 21:49:46 +0000 2022,0.6359135,51.8035935,@nathlufc 3 hours each way
1517621633984471042,uglyprince,Fri Apr 22 21:49:28 +0000 2022,-1.7874955,52.447226,@WestMidRailway Couple of times in a month
1517621644298182659,komal_helyer,Fri Apr 22 21:49:30 +0000 2022,-1.0286495,50.882292,@Lukes_Tweets Thanks Luke!
1517621652053446657,sallyalexander,Fri Apr 22 21:49:32 +0000 2022,-0.029634,52.971982,@jm130tt @mrsbeckymcg Happy anniversary to you both for yesterday x 🥂
1517621655123771392,samuelbiscoe,Fri Apr 22 21:49:33 +0000 2022,0.852816,51.9117085,It was definitely a Friday in the office 😂
1517621729744592898,ElaineARoche,Fri Apr 22 21:49:51 +0000 2022,-6.579388,52.4597335,@kennedyrow1974 Oh thank you
1517621645602603010,KarlJLatham,Fri Apr 22 21:49:31 +0000 2022,-2.0093330000000003,52.514873,No way this club or it’s fan base should be anything other than proud.
1517621676862754820,JustineBrian,Fri Apr 22 21:49:38 +0000 2022,-1.2074825,53.9318445,@harpreetkhara Just started watching it. Realised I never seen it.
1517621672274243584,DomGFCBallard,Fri Apr 22 21:49:37 +0000 2022,0.518546,51.364338,"@Champ_GFC74 A basic concept that should’ve been in place long ago. Good to see it’s finally happening, just need t… https://t.co/FDmWA5qzyF"
1517621685322719234,67Dread,Fri Apr 22 21:49:40 +0000 2022,-1.7396195,55.1314185,@DarcyVictoriaW Class... 👏
1517621677772914690,VickyJaycock,Fri Apr 22 21:49:38 +0000 2022,-2.915427,53.4198785,Haven’t been back to my old haunt @SanCarlo_Group Liverpool for an age! Loving the Rossini’s followed by essential… https://t.co/EMzNCtJ0yh
1517621656948285441,NigelAWatson,Fri Apr 22 21:49:33 +0000 2022,-5.928413,54.595869,@LeeReynoldsUKNI @ianjamesparsley @bjhbfs @keithbelfast Forecast looks good…but if it rains - I’ll be blaming YOU😎 https://t.co/GwgQvi7wkf
1517621743585742849,marcbarry,Fri Apr 22 21:49:54 +0000 2022,-4.755876000000001,55.939201,"@afneil @MailOnline You should have mentioned the rising stars in Labour such as Wes Streeting, Bridget Phillipson and Rachel Reeves."
